縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵玉里車站,23.33157810028208,121.31172053124797
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵新城車站,24.127769591852026,121.6408425168518
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵崇德車站,24.171970333144653,121.65538716773739
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵南平車站,23.7823542200989,121.45822383660794
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵瑞穗車站,23.497367151047538,121.37676489537027
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵和仁車站,24.241772736374756,121.71254775778846
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵三民車站,23.424514378491462,121.34537831181899
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵花蓮港車站,23.994229245106542,121.63573022974177
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵志學車站,23.907549671002716,121.52942811069221
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵花蓮車站,23.9925131124837,121.60131355591857
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵萬榮車站,23.712059502865163,121.4191033274637
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵壽豐車站,23.8690023342349,121.51065607267122
U,花蓮縣,交通運輸,11,火車站,景美火車站,24.09038099710147,121.6109449998963
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵北埔車站,24.03248377818614,121.60163202391007
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵富里車站,23.179108525262706,121.24860372112964
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵和平車站,24.29840661890445,121.75337854992158
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵富源車站,23.580307228801416,121.3801264854564
U,花蓮縣,交通運輸,11,火車站,花蓮縣臺鐵東里車站,23.27235183561506,121.30422095490641
U,花蓮縣,交通運輸,11,火車站,崇德火車站,24.172017008052094,121.65537899994912
U,花蓮縣,交通運輸,11,火車站,景美火車站,24.09038099710147,121.6109449998963
U,花蓮縣,交通運輸,11,火車站,和仁火車站,24.242198996919303,121.71179399987764
U,花蓮縣,交通運輸,11,火車站,和平火車站,24.298341992876843,121.75341199984271
U,花蓮縣,交通運輸,11,火車站,和平火車站,24.298341992876843,121.75341199984271
U,花蓮縣,交通運輸,11,火車站,新城火車站,24.12757100652213,121.64077099993459
U,花蓮縣,交通運輸,11,火車站,北埔火車站,24.032602006082726,121.60167899993722
U,花蓮縣,交通運輸,11,火車站,花蓮後火車站,23.9938170053856,121.60004399994317
U,花蓮縣,交通運輸,11,火車站,花蓮火車站,23.992615998275554,121.6013379999083
U,花蓮縣,交通運輸,11,火車站,花蓮港火車站(閒),23.99399399713192,121.63572499989816
U,花蓮縣,交通運輸,11,火車站,南華火車站(閒),23.942118993116143,121.54490099989816
U,花蓮縣,交通運輸,11,火車站,南華火車站(閒),23.942118993116143,121.54490099989816
U,花蓮縣,交通運輸,11,火車站,吉安火車站,23.96818800911296,121.58264899995895
U,花蓮縣,交通運輸,11,火車站,吉安火車站,23.96818800911296,121.58264899995895
U,花蓮縣,交通運輸,11,火車站,志學火車站,23.90757199937322,121.52949699991898
U,花蓮縣,交通運輸,11,火車站,溪口火車站,23.817484006095928,121.47441299995081
U,花蓮縣,交通運輸,11,火車站,豐田火車站,23.848432001765115,121.49620399993277
U,花蓮縣,交通運輸,11,火車站,豐田火車站,23.848432001765115,121.49620399993277
U,花蓮縣,交通運輸,11,火車站,壽豐火車站,23.869064003694806,121.51060999994158
U,花蓮縣,交通運輸,11,火車站,平和火車站,23.882731004304127,121.5204469999478
U,花蓮縣,交通運輸,11,火車站,平和火車站,23.882731004304127,121.5204469999478
U,花蓮縣,交通運輸,11,火車站,鳳林火車站,23.74636500014491,121.44699499994255
U,花蓮縣,交通運輸,11,火車站,鳳林火車站,23.74636500014491,121.44699499994255
U,花蓮縣,交通運輸,11,火車站,萬榮火車站,23.711983997210577,121.41905399993632
U,花蓮縣,交通運輸,11,火車站,南平火車站,23.78224900081324,121.45822499994067
U,花蓮縣,交通運輸,11,火車站,大富火車站,23.605684001789484,121.3896209999482
U,花蓮縣,交通運輸,11,火車站,大富火車站,23.605684001789484,121.3896209999482
U,花蓮縣,交通運輸,11,火車站,光復火車站,23.666330997308044,121.42117499993256
U,花蓮縣,交通運輸,11,火車站,光復火車站,23.666330997308044,121.42117499993256
U,花蓮縣,交通運輸,11,火車站,瑞北火車站(閒),23.52841300397451,121.37731399996292
U,花蓮縣,交通運輸,11,火車站,瑞穗火車站,23.497412995345357,121.37682699993115
U,花蓮縣,交通運輸,11,火車站,富源火車站,23.580232998466474,121.38011799994734
U,花蓮縣,交通運輸,11,火車站,三民火車站,23.42460699158491,121.34544199993036
U,花蓮縣,交通運輸,11,火車站,玉里火車站,23.331567995373398,121.31179799994592
U,花蓮縣,交通運輸,11,火車站,大禹火車站(閒),23.380530995651636,121.32683199994133
U,花蓮縣,交通運輸,11,火車站,安通火車站(閒),23.29746700134398,121.3327419999627
U,花蓮縣,交通運輸,11,火車站,富南火車站(閒),23.15985000329757,121.23964599996832
U,花蓮縣,交通運輸,11,火車站,東里火車站,23.2723000007173,121.30431299995574
U,花蓮縣,交通運輸,11,火車站,東竹火車站,23.2260139998607,121.27847099996404
U,花蓮縣,交通運輸,11,火車站,東竹火車站,23.2260139998607,121.27847099996404
U,花蓮縣,交通運輸,11,火車站,富里火車站,23.179133005768584,121.24869299997665
U,花蓮縣,交通運輸,12,客運站,花蓮客運,23.97561499875705,121.61027599991091
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-新站,23.992004002252045,121.60153399992754
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-總站,23.974525995495515,121.61108199989081
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-光復站,23.66507200141884,121.42611199994568
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-豐濱站,23.600360996201953,121.52231199991024
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-瑞穗站,23.49822099660603,121.37804499993882
U,花蓮縣,交通運輸,12,客運站,花蓮汽車客運-富里站,23.136626006626855,121.23374199998311
U,花蓮縣,交通運輸,16,航空站,花蓮縣交通部民用航空局七美航空站,23.211552303931587,121.41791771978781
U,花蓮縣,交通運輸,16,航空站,花蓮航空站-花蓮機場,24.025289997744533,121.61314899989608
U,花蓮縣,交通運輸,17,碼頭,花蓮縣后宮漁港,23.369039290890438,121.52646926648029
U,花蓮縣,交通運輸,17,碼頭,花蓮縣花蓮港,23.985189988100164,121.63342381019834
U,花蓮縣,交通運輸,17,碼頭,花蓮縣花蓮漁港,23.997924475219943,121.6385918904879
U,花蓮縣,交通運輸,17,碼頭,花蓮縣大果葉漁港,23.594048390069513,121.51624106893938
U,花蓮縣,交通運輸,17,碼頭,花蓮縣大池漁港,23.616842956364742,121.50483699634566
