縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
E,高雄市,交通運輸,11,火車站,高雄市臺鐵鳳山車站,22.631359511272418,120.35765440073476
E,高雄市,交通運輸,11,火車站,高雄市臺鐵高雄車站,22.63851034125256,120.30188161734677
E,高雄市,交通運輸,11,火車站,高雄市臺鐵大湖車站,22.878202377920225,120.25399528440565
E,高雄市,交通運輸,11,火車站,高雄市臺鐵岡山車站,22.79233035529457,120.30015106671121
E,高雄市,交通運輸,11,火車站,高雄市臺鐵路竹車站,22.854003092448163,120.26628125443814
E,高雄市,交通運輸,11,火車站,高雄市臺鐵九曲堂車站,22.656532891072953,120.42101342899386
E,高雄市,交通運輸,11,火車站,高雄市臺鐵橋頭車站,22.76115542097444,120.31010103718083
E,高雄市,交通運輸,11,火車站,高雄市臺鐵楠梓車站,22.727053640937132,120.32420407046737
E,高雄市,交通運輸,11,火車站,高雄市臺鐵左營車站,22.675204429858088,120.29478900642164
E,高雄市,交通運輸,11,火車站,大湖火車站,22.878146999676876,120.25398300008669
E,高雄市,交通運輸,11,火車站,路竹火車站,22.854061998854373,120.26622300009666
E,高雄市,交通運輸,11,火車站,岡山火車站,22.792503994213117,120.30001600010665
E,高雄市,交通運輸,11,火車站,橋頭火車站,22.760811993309314,120.31020700010954
E,高雄市,交通運輸,11,火車站,九曲堂火車站,22.656472004849405,120.4209720000394
E,高雄市,交通運輸,11,火車站,鳳山火車站,22.631328996644882,120.3576110000833
E,高雄市,交通運輸,11,火車站,鳳山火車站,22.631328996644882,120.3576110000833
E,高雄市,交通運輸,11,火車站,後庄火車站,22.64018900332949,120.39123600004756
E,高雄市,交通運輸,11,火車站,後庄火車站,22.64018900332949,120.39123600004756
E,高雄市,交通運輸,11,火車站,楠梓火車站,22.727067003637895,120.32429600006051
E,高雄市,交通運輸,11,火車站,左營火車站,22.674951995939484,120.29489700009646
E,高雄市,交通運輸,11,火車站,新左營火車站,22.68766699762284,120.30711900008838
E,高雄市,交通運輸,11,火車站,鼓山火車站(貨),22.642053999697367,120.28066600008464
E,高雄市,交通運輸,11,火車站,高雄港火車站(閒),22.621581001894857,120.27542000006781
E,高雄市,交通運輸,11,火車站,高雄火車站,22.638365003667356,120.30181900006245
E,高雄市,交通運輸,11,火車站,高雄火車站,22.638365003667356,120.30181900006245
E,高雄市,交通運輸,11,火車站,高雄火車站,22.638365003667356,120.30181900006245
E,高雄市,交通運輸,11,火車站,高雄火車站,22.638365003667356,120.30181900006245
E,高雄市,交通運輸,12,客運站,高雄市統聯客運左營站,22.685814555801308,120.30877885262987
E,高雄市,交通運輸,12,客運站,高雄市統聯客運中正站,22.62811765872383,120.3314919765118
E,高雄市,交通運輸,12,客運站,高雄市和欣客運九如站,22.637850664967882,120.33777554786955
E,高雄市,交通運輸,12,客運站,高雄市統聯客運建國站,22.637439701799565,120.30400793598368
E,高雄市,交通運輸,12,客運站,高雄市阿羅哈客運高鳳站,22.63080727606196,120.33702096143377
E,高雄市,交通運輸,12,客運站,高雄市國光客運高雄車站,22.637810038333534,120.30363933134569
E,高雄市,交通運輸,12,客運站,高雄市和欣客運楠梓站,22.7228731877186,120.3318968880523
E,高雄市,交通運輸,12,客運站,高雄市阿羅哈客運九如站,22.637624049510187,120.3380568202956
E,高雄市,交通運輸,12,客運站,高雄市統聯客運興楠站,22.729894890471908,120.33355837324734
E,高雄市,交通運輸,12,客運站,高雄市和欣客運小港機場站,22.57093829674365,120.3404193251624
E,高雄市,交通運輸,12,客運站,高雄汽車客運-甲仙站,23.082581994814568,120.58796800006021
E,高雄市,交通運輸,12,客運站,高雄市國光客運楠梓站,22.724132493735887,120.33068356195506
E,高雄市,交通運輸,12,客運站,高雄汽車客運-六龜站,22.998146003175606,120.63490600003482
