縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵崎頂車站,24.722929690096375,120.87166097126455
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵白沙屯車站,24.564830396994243,120.70817935828597
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵後龍車站,24.615903056956522,120.78717776396992
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵談文車站,24.656526823469665,120.8584646935915
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵通霄車站,24.491493753752426,120.67833074214535
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵竹南車站,24.6865280691099,120.88041575787987
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵豐富車站,24.60122603076674,120.82362779720988
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵造橋車站,24.64188358724931,120.86725076426282
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵勝興車站,24.387966674095647,120.78197367378161
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵苑裡車站,24.443489476668017,120.65138979284434
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵南勢車站,24.522480846226426,120.79148612362161
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵苗栗車站,24.57004251945871,120.82244655375153
K,苗栗縣,交通運輸,11,火車站,苗栗縣臺鐵三義車站,24.420784396052312,120.77399489320467
K,苗栗縣,交通運輸,11,火車站,竹南火車站,24.686622998140336,120.88049400001321
K,苗栗縣,交通運輸,11,火車站,崎頂火車站,24.722874007931487,120.87164700000969
K,苗栗縣,交通運輸,11,火車站,談文火車站,24.65641799386178,120.85826100002181
K,苗栗縣,交通運輸,11,火車站,造橋火車站,24.64187500077777,120.8672010000122
K,苗栗縣,交通運輸,11,火車站,後龍火車站,24.61590099685799,120.7871180000305
K,苗栗縣,交通運輸,11,火車站,龍港火車站,24.61167800475388,120.75816000001868
K,苗栗縣,交通運輸,11,火車站,龍港火車站,24.61167800475388,120.75816000001868
K,苗栗縣,交通運輸,11,火車站,大山火車站,24.645648995219368,120.80377400003026
K,苗栗縣,交通運輸,11,火車站,大山火車站,24.645648995219368,120.80377400003026
K,苗栗縣,交通運輸,11,火車站,豐富火車站,24.6012049983674,120.8235710000259
K,苗栗縣,交通運輸,11,火車站,南勢火車站,24.522503995089743,120.79154900003752
K,苗栗縣,交通運輸,11,火車站,苗栗火車站,24.569968010590213,120.82244800000603
K,苗栗縣,交通運輸,11,火車站,通霄火車站,24.49138900720706,120.67841100002379
K,苗栗縣,交通運輸,11,火車站,新埔火車站,24.540204004785917,120.6952320000247
K,苗栗縣,交通運輸,11,火車站,新埔火車站,24.540204004785917,120.6952320000247
K,苗栗縣,交通運輸,11,火車站,白沙屯火車站,24.564835008256402,120.70823700001966
K,苗栗縣,交通運輸,11,火車站,銅鑼火車站,24.486266005625414,120.78613500001288
K,苗栗縣,交通運輸,11,火車站,銅鑼火車站,24.486266005625414,120.78613500001288
K,苗栗縣,交通運輸,11,火車站,苑裡火車站,24.44344300107322,120.65145800004792
K,苗栗縣,交通運輸,11,火車站,勝興火車站(閒),24.38797399994747,120.78185300002274
K,苗栗縣,交通運輸,11,火車站,三義火車站,24.42067500408626,120.77392200001599
K,苗栗縣,交通運輸,12,客運站,國光客運-竹南代售處,24.686626997440392,120.87954700001423
K,苗栗縣,交通運輸,12,客運站,苗栗客運-頭份站,24.68635200224104,120.91075400000747
K,苗栗縣,交通運輸,12,客運站,國光客運-頭份車站,24.68847499993505,120.91143000000719
K,苗栗縣,交通運輸,12,客運站,苗栗客運-南庄站,24.59832099552668,120.99830699999853
K,苗栗縣,交通運輸,12,客運站,國光客運-龜山代售處,24.532751003225407,120.81700400002075
K,苗栗縣,交通運輸,12,客運站,新竹客運-苗栗站,24.56992399691462,120.8238070000282
K,苗栗縣,交通運輸,12,客運站,苗栗客運-苗栗站,24.553245000963713,120.81549900001784
K,苗栗縣,交通運輸,12,客運站,新竹客運-苗栗總站,24.56934200384301,120.82290200002052
K,苗栗縣,交通運輸,12,客運站,統聯客運-公館站(代售處),24.522119006320217,120.82515100001109
K,苗栗縣,交通運輸,12,客運站,苗栗客運-苑裡站,24.44286899555144,120.65156800006226
K,苗栗縣,交通運輸,12,客運站,新竹客運-大湖站,24.42271700622656,120.86604100000919
K,苗栗縣,交通運輸,15,高鐵站,苗栗縣台灣高鐵苗栗車站,24.604582517533235,120.82348480600017
K,苗栗縣,交通運輸,17,碼頭,苗栗縣通霄漁港,24.496085622994574,120.67573968385798
K,苗栗縣,交通運輸,17,碼頭,苗栗縣福寧漁港,24.60690642892598,120.74820115965574
K,苗栗縣,交通運輸,17,碼頭,苗栗縣苑裡漁港,24.445243702055148,120.63435831446358
K,苗栗縣,交通運輸,17,碼頭,苗栗縣新埔漁港,24.5450480072147,120.69482637623776
K,苗栗縣,交通運輸,17,碼頭,苗栗縣龍鳳漁港,24.69941103452842,120.85824894117886
K,苗栗縣,交通運輸,17,碼頭,苗栗縣南港漁港,24.588611856802316,120.71307477741729
K,苗栗縣,交通運輸,17,碼頭,苗栗縣白沙屯漁港,24.570969534591885,120.70704015858797
K,苗栗縣,交通運輸,17,碼頭,苗栗縣苑港漁港,24.460626060108318,120.64972913603663
K,苗栗縣,交通運輸,17,碼頭,苗栗縣青草漁港,24.716532211851124,120.86252368202821
K,苗栗縣,交通運輸,17,碼頭,苗栗縣公司寮漁港,24.613119682702553,120.757171373556
K,苗栗縣,交通運輸,17,碼頭,苗栗縣塭仔頭漁港,24.666987111860696,120.84279729928156
K,苗栗縣,交通運輸,17,碼頭,苗栗縣外埔漁港,24.651318504556105,120.77249470945843
K,苗栗縣,交通運輸,17,碼頭,龍鳳漁港,24.69937499775806,120.85890200001452
K,苗栗縣,交通運輸,17,碼頭,外埔漁港,24.648143995563643,120.77176100004026
K,苗栗縣,交通運輸,17,碼頭,龍港漁港,24.613319999630452,120.75572400002915
K,苗栗縣,交通運輸,17,碼頭,通霄漁港,24.49793599966646,120.67546300004395
K,苗栗縣,交通運輸,17,碼頭,海岸漁港,24.447486006722603,120.63220200002739
K,苗栗縣,交通運輸,17,碼頭,苑裡漁港,24.460151005034337,120.64640300003339
K,苗栗縣,交通運輸,18,主要道路建設,苗栗縣大山交流道,24.636456420379503,120.81753424372792
K,苗栗縣,交通運輸,18,主要道路建設,苗栗縣頭屋二交流道,24.561097187571754,120.84199969835466
K,苗栗縣,交通運輸,18,主要道路建設,苗栗縣苑裡交流道,24.397726381521476,120.66845154780758
