縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
P,雲林縣,交通運輸,11,火車站,雲林縣臺鐵石龜車站,23.639346727512546,120.47096307411118
P,雲林縣,交通運輸,11,火車站,雲林縣臺鐵石榴車站,23.731722648352054,120.579812017371
P,雲林縣,交通運輸,11,火車站,雲林縣臺鐵斗南車站,23.672972867735567,120.48087510564926
P,雲林縣,交通運輸,11,火車站,雲林縣臺鐵斗六車站,23.71166195600017,120.54121598610702
P,雲林縣,交通運輸,11,火車站,林內火車站,23.75968100330729,120.61496500003915
P,雲林縣,交通運輸,11,火車站,林內火車站,23.75968100330729,120.61496500003915
P,雲林縣,交通運輸,11,火車站,斗六火車站,23.711710992991463,120.54124600008491
P,雲林縣,交通運輸,11,火車站,石榴火車站,23.73164399704505,120.58003100005608
P,雲林縣,交通運輸,11,火車站,斗南火車站,23.67287699452622,120.48079200008938
P,雲林縣,交通運輸,11,火車站,石龜火車站,23.639538995299336,120.47104700008532
P,雲林縣,交通運輸,12,客運站,雲林縣日統客運北港站,23.571527576697793,120.29980847070888
P,雲林縣,交通運輸,12,客運站,雲林縣統聯客運媽祖醫院代售處,23.591762712378184,120.30782044783024
P,雲林縣,交通運輸,12,客運站,統聯客運-麥寮站(代售處),23.7479859989208,120.2562730001038
P,雲林縣,交通運輸,12,客運站,日統客運-橋頭站(代售處),23.7964669927085,120.27580000013477
P,雲林縣,交通運輸,12,客運站,統聯客運-台西站(代售處),23.698184004953518,120.19871700007623
P,雲林縣,交通運輸,12,客運站,統聯客運-崙豐站(代售處),23.721966995436112,120.21111600013177
P,雲林縣,交通運輸,12,客運站,日統客運-虎尾站(營業站),23.710978996753486,120.43769100008691
P,雲林縣,交通運輸,12,客運站,統聯客運-虎尾站(自營站),23.703669007500356,120.42818900003901
P,雲林縣,交通運輸,12,客運站,日統客運-虎尾科技大學(代售處),23.702716994693585,120.42747800010032
P,雲林縣,交通運輸,12,客運站,日統客運-油車站(代售處),23.79504599464171,120.38971600009965
P,雲林縣,交通運輸,12,客運站,日統客運-二崙站(代售處),23.76906900224668,120.41091100006945
P,雲林縣,交通運輸,12,客運站,統聯客運-二崙站(代售處),23.770095006297517,120.41246400004233
P,雲林縣,交通運輸,12,客運站,日統客運-崙背站(代售處),23.76102300421399,120.35512300006275
P,雲林縣,交通運輸,12,客運站,台西汽車客運-崙背站,23.76021399190604,120.35674300011974
P,雲林縣,交通運輸,12,客運站,日統客運-豐榮站(代售處),23.792666994447224,120.31223300011803
P,雲林縣,交通運輸,12,客運站,日統客運-西螺站(營業站),23.79286499752499,120.46931800007769
P,雲林縣,交通運輸,12,客運站,國光客運-西螺車站,23.800165001259213,120.46173500005901
P,雲林縣,交通運輸,12,客運站,統聯客運-西螺站(自營站),23.786260006670588,120.47296800004438
P,雲林縣,交通運輸,12,客運站,日統客運-莿桐站(代售處),23.758340003967493,120.50017400004813
P,雲林縣,交通運輸,12,客運站,日統客運-褒忠站(代售處),23.6953019952935,120.31334500011599
P,雲林縣,交通運輸,12,客運站,統聯客運-褒忠站(代售處),23.69461600269909,120.31289800007319
P,雲林縣,交通運輸,12,客運站,台西汽車客運-褒忠站,23.694882002247358,120.31272900007379
P,雲林縣,交通運輸,12,客運站,台西汽車客運-台西站,23.698417000006874,120.19869100010973
P,雲林縣,交通運輸,12,客運站,日統客運-斗六站(營業站),23.71094299586558,120.54064100007264
P,雲林縣,交通運輸,12,客運站,日統客運-東勢站(代售處),23.674673999941966,120.25569800009667
P,雲林縣,交通運輸,12,客運站,統聯客運-東勢厝站(代售處),23.67468400013344,120.25597300010166
P,雲林縣,交通運輸,12,客運站,台西汽車客運-土庫站,23.67837100424001,120.39256700005573
P,雲林縣,交通運輸,12,客運站,日統客運-馬光站(代售處),23.705486003138397,120.35717400007027
P,雲林縣,交通運輸,12,客運站,日統客運-土庫站(代售處),23.679515005273963,120.39252800005424
P,雲林縣,交通運輸,12,客運站,統聯客運-土庫站(代售處),23.675630006125328,120.3921050000477
P,雲林縣,交通運輸,12,客運站,日統客運-斗南站(營業站),23.693261004329127,120.47487900004653
P,雲林縣,交通運輸,12,客運站,阿羅哈客運-斗南站,23.69307899579862,120.47718400008063
P,雲林縣,交通運輸,12,客運站,台西汽車客運-斗南站,23.673488991959008,120.48074400009865
P,雲林縣,交通運輸,12,客運站,統聯客運-三條崙站(代售處),23.65314000046138,120.15722100011122
P,雲林縣,交通運輸,12,客運站,統聯客運-四湖站(代售處),23.637508005146753,120.22424200007808
P,雲林縣,交通運輸,12,客運站,日統客運-四湖站(代售處),23.636796004303154,120.22571700007377
P,雲林縣,交通運輸,12,客運站,統聯客運-元長站(代售處),23.648476008645694,120.31356000004837
P,雲林縣,交通運輸,12,客運站,日統客運-元長站(代售處),23.65174299493129,120.31336600011132
P,雲林縣,交通運輸,12,客運站,日統客運-永光站(代售處),23.627503999420853,120.55189900005813
P,雲林縣,交通運輸,12,客運站,日統客運-古坑站(代售處),23.64382399286744,120.56227300007937
P,雲林縣,交通運輸,12,客運站,台西汽車客運-北港站,23.569748005169888,120.30110700006551
P,雲林縣,交通運輸,12,客運站,日統客運-北港站(營業站),23.571862002737884,120.29991100007099
P,雲林縣,交通運輸,12,客運站,統聯客運-北港站(自營站),23.570009992095777,120.3004770001348
P,雲林縣,交通運輸,12,客運站,統聯客運-北港站(自營站),23.570009992095777,120.3004770001348
P,雲林縣,交通運輸,12,客運站,嘉義客運-北港站,23.570508009375608,120.30205700004248
P,雲林縣,交通運輸,12,客運站,統聯客運-下崙站(代售處),23.617398004867884,120.16486800008309
P,雲林縣,交通運輸,12,客運站,日統客運-水林站(代售處),23.572035993834675,120.24274000013394
P,雲林縣,交通運輸,12,客運站,統聯客運-水林站(代售處),23.572314003937663,120.24414900007953
P,雲林縣,交通運輸,15,高鐵站,雲林縣台灣高鐵雲林車站,23.7362277055585,120.41684967119357
P,雲林縣,交通運輸,17,碼頭,雲林縣金湖漁港,23.57281134129769,120.14610384891225
P,雲林縣,交通運輸,17,碼頭,雲林縣三條崙漁港,23.657223302174696,120.15157257307251
P,雲林縣,交通運輸,17,碼頭,雲林縣箔子寮漁港,23.619140554270828,120.14008558469573
P,雲林縣,交通運輸,17,碼頭,雲林縣臺西漁港,23.704972406909306,120.17380561076615
P,雲林縣,交通運輸,17,碼頭,雲林縣臺子村漁港,23.5607993057061,120.14001132291703
P,雲林縣,交通運輸,17,碼頭,雲林縣五條港漁港,23.72202892759707,120.1714233458479
P,雲林縣,交通運輸,17,碼頭,麥寮工業專用港,23.801368001700574,120.2126340000966
P,雲林縣,交通運輸,17,碼頭,台西漁港,23.703611001656505,120.17388600010749
P,雲林縣,交通運輸,17,碼頭,三條崙漁港,23.656767004940857,120.1519180000873
P,雲林縣,交通運輸,17,碼頭,箔子寮漁港,23.619843999684413,120.1400340001194
P,雲林縣,交通運輸,18,主要道路建設,雲林縣斗六交流道,23.732945151049606,120.59533560236765
P,雲林縣,交通運輸,18,主要道路建設,雲林縣虎尾交流道,23.689719096284215,120.41500632041064
P,雲林縣,交通運輸,18,主要道路建設,雲林縣斗南交流道,23.657143983096883,120.47320483250178
P,雲林縣,交通運輸,18,主要道路建設,雲林縣斗南交流道,23.693147813913317,120.47154105404066
P,雲林縣,交通運輸,18,主要道路建設,雲林縣古坑系統交流道,23.664486326044315,120.57372741514392
P,雲林縣,交通運輸,18,主要道路建設,雲林縣古坑交流道,23.66962199173122,120.5369301174057
P,雲林縣,交通運輸,18,主要道路建設,雲林縣西螺交流道,23.78164793211536,120.4753533644062
P,雲林縣,交通運輸,18,主要道路建設,雲林縣雲林系統交流道,23.668131887528343,120.45634449187953
P,雲林縣,交通運輸,18,主要道路建設,台61-後安寮交流道-北上,23.791266006219868,120.27712700006393
P,雲林縣,交通運輸,18,主要道路建設,西螺服務區,23.789407000665772,120.4782300000681
P,雲林縣,交通運輸,18,主要道路建設,國1-西螺交流道-北上,23.781186006465923,120.47682800004233
P,雲林縣,交通運輸,18,主要道路建設,國1-西螺交流道-南下,23.77754699456481,120.47332700009065
P,雲林縣,交通運輸,18,主要道路建設,國3-斗六交流道-北上,23.73379700080032,120.5950270000458
P,雲林縣,交通運輸,18,主要道路建設,台61-五條港交流道-南下,23.7122900061367,120.19378100007742
P,雲林縣,交通運輸,18,主要道路建設,台61-五條港交流道-北上,23.71468600325329,120.20443100008717
P,雲林縣,交通運輸,18,主要道路建設,台61-下新興交流道-南下,23.728729996261272,120.22198900012573
P,雲林縣,交通運輸,18,主要道路建設,台61-湖子內交流道-南下,23.73675700246591,120.2371820000912
P,雲林縣,交通運輸,18,主要道路建設,台78-蘇厝平交路口-東行,23.68963700383842,120.18563300009255
