縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
W,金門縣,交通運輸,12,客運站,金城公車站,24.433099997744,118.32006700010781
W,金門縣,交通運輸,16,航空站,金門縣交通部民用航空局金門航空站,24.43558069476776,118.36828621796622
W,金門縣,交通運輸,16,航空站,民航站,24.43689700630408,118.3685700000606
W,金門縣,交通運輸,16,航空站,交通部民用航空局金門航空站,24.435894996365096,118.36811500011245
W,金門縣,交通運輸,17,碼頭,金門縣新湖漁港,24.428747633015995,118.40969811310873
W,金門縣,交通運輸,17,碼頭,金門縣羅厝漁港,24.424172148782432,118.25896192268742
W,金門縣,交通運輸,17,碼頭,金門縣水頭碼頭,24.416553485485736,118.28698749838243
W,金門縣,交通運輸,17,碼頭,金門縣料羅碼頭,24.408502389201477,118.42638739850412
W,金門縣,交通運輸,17,碼頭,金門縣復國墩漁港,24.44629180966782,118.47199221107103
W,金門縣,交通運輸,17,碼頭,金門縣九宮碼頭,24.425764297966793,118.26395403321614
W,金門縣,交通運輸,17,碼頭,金門縣金門港,24.409462671117442,118.42902163566676
W,金門縣,交通運輸,17,碼頭,料羅碼頭,24.40823699530487,118.4289120001034
W,金門縣,交通運輸,17,碼頭,新頭碼頭,24.426622007697137,118.41958500005104
W,金門縣,交通運輸,17,碼頭,九宮碼頭,24.425471005249108,118.26340300007803
W,金門縣,交通運輸,17,碼頭,金門港,24.410561006957916,118.43009000004383
W,金門縣,交通運輸,17,碼頭,新湖漁港,24.43083799940498,118.41027300008128
W,金門縣,交通運輸,17,碼頭,水頭碼頭,24.415693002381985,118.28657700008561
W,金門縣,交通運輸,17,碼頭,后豐港,24.418725005162024,118.30078100007728
W,金門縣,公共建設,21,國小,金門縣金湖鎮正義國民小學,24.43973847655387,118.3878581444831
W,金門縣,公共建設,21,國小,金門縣金城鎮賢庵國民小學,24.417834369957497,118.31898885481823
W,金門縣,公共建設,21,國小,金門縣烈嶼鄉卓環國民小學附設幼稚園,24.431925781306546,118.24641111666392
W,金門縣,公共建設,21,國小,金門縣金湖鎮金湖國民小學附設幼稚園,24.442807168772884,118.41554659842191
W,金門縣,公共建設,21,國小,金門縣金湖鎮多年國民小學,24.451828874155442,118.45426318057716
W,金門縣,公共建設,21,國小,金門縣金沙鎮安瀾國民小學附設幼稚園,24.482493517912584,118.43782474160595
W,金門縣,公共建設,21,國小,金門縣金城鎮中正國民小學,24.43478227818179,118.31687518677477
W,金門縣,公共建設,21,國小,金門縣烈嶼鄉上岐國民小學,24.415497566742285,118.22849155256269
W,金門縣,公共建設,21,國小,金門縣立金寧國民中小學附設幼稚園,24.456716644066425,118.32683856989928
W,金門縣,公共建設,21,國小,金門縣金沙鎮金沙國民小學,24.488439081061436,118.41200706666831
W,金門縣,公共建設,21,國小,金門縣金湖鎮多年國民小學附設幼稚園,24.451828874155442,118.45426318057716
W,金門縣,公共建設,21,國小,金門縣金湖鎮柏村國民小學,24.42172337716148,118.43847252394522
W,金門縣,公共建設,21,國小,金門縣金沙鎮述美國民小學附設幼稚園,24.513840484701273,118.41106502611892
W,金門縣,公共建設,21,國小,金門縣金湖鎮開瑄國民小學,24.44555164108106,118.37731207997268
W,金門縣,公共建設,21,國小,金門縣金沙鎮述美國民小學,24.513840484701273,118.41106502611892
W,金門縣,公共建設,21,國小,金門縣金沙鎮金沙國民小學附設幼稚園,24.488439081061436,118.41200706666831
W,金門縣,公共建設,21,國小,金門縣烈嶼鄉西口國民小學,24.436344575318508,118.23786334477882
